cik,date,value,component
1417664,2024-01-01,1,adoption_domestic
1419793,2024-01-01,1,adoption_domestic
1437491,2024-01-01,1,adoption_domestic
1439264,2024-01-01,1,adoption_domestic
1443646,2024-01-01,1,adoption_domestic
1454742,2024-01-01,1,adoption_domestic
1464343,2024-01-01,1,adoption_domestic
1467373,2024-01-01,1,adoption_domestic
1471781,2024-01-01,1,adoption_domestic
1483646,2024-01-01,1,adoption_domestic
1495932,2024-01-01,1,adoption_domestic
1503658,2024-01-01,1,adoption_domestic
1515139,2024-01-01,1,adoption_domestic
1517228,2024-01-01,1,adoption_domestic
1527702,2024-01-01,1,adoption_domestic
1529113,2024-01-01,1,adoption_domestic
1535079,2024-01-01,1,adoption_domestic
1536089,2024-01-01,1,adoption_domestic
1566243,2024-01-01,1,adoption_domestic
1597846,2024-01-01,1,adoption_domestic
1600347,2024-01-01,1,adoption_domestic
1600641,2024-01-01,1,adoption_domestic
1605331,2024-01-01,1,adoption_domestic
1621672,2024-01-01,1,adoption_domestic
1641398,2024-01-01,1,adoption_domestic
1648960,2024-01-01,1,adoption_domestic
1651992,2024-01-01,1,adoption_domestic
1661779,2024-01-01,1,adoption_domestic
1679788,2024-01-01,1,adoption_domestic
1700849,2024-01-01,1,adoption_domestic
1703625,2024-01-01,1,adoption_domestic
1704711,2024-01-01,1,adoption_domestic
1706509,2024-01-01,1,adoption_domestic
1708341,2024-01-01,1,adoption_domestic
1718939,2024-01-01,1,adoption_domestic
1722731,2024-01-01,1,adoption_domestic
1723788,2024-01-01,1,adoption_domestic
1725210,2024-01-01,1,adoption_domestic
1737193,2024-01-01,1,adoption_domestic
1740797,2024-01-01,1,adoption_domestic
1750106,2024-01-01,1,adoption_domestic
1755101,2024-01-01,1,adoption_domestic
1803696,2024-01-01,1,adoption_domestic
1803914,2024-01-01,1,adoption_domestic
1805521,2024-01-01,1,adoption_domestic
1811999,2024-01-01,1,adoption_domestic
1813744,2024-01-01,1,adoption_domestic
1820875,2024-01-01,1,adoption_domestic
1823144,2024-01-01,1,adoption_domestic
1831978,2024-01-01,1,adoption_domestic
1844452,2024-01-01,1,adoption_domestic
1847355,2024-01-01,1,adoption_domestic
1848672,2024-01-01,1,adoption_domestic
1856995,2024-01-01,1,adoption_domestic
1864032,2024-01-01,1,adoption_domestic
1866547,2024-01-01,1,adoption_domestic
