cik,date,value,component
1645384,2019-01-01,1,adoption_domestic
1646736,2019-01-01,1,adoption_domestic
1646924,2019-01-01,1,adoption_domestic
1647587,2019-01-01,1,adoption_domestic
1647980,2019-01-01,1,adoption_domestic
1648439,2019-01-01,1,adoption_domestic
1648858,2019-01-01,1,adoption_domestic
1649184,2019-01-01,1,adoption_domestic
1651164,2019-01-01,1,adoption_domestic
1651588,2019-01-01,1,adoption_domestic
1651790,2019-01-01,1,adoption_domestic
1652031,2019-01-01,1,adoption_domestic
1652672,2019-01-01,1,adoption_domestic
1652884,2019-01-01,1,adoption_domestic
1652982,2019-01-01,1,adoption_domestic
1653542,2019-01-01,1,adoption_domestic
1654330,2019-01-01,1,adoption_domestic
1654734,2019-01-01,1,adoption_domestic
1655153,2019-01-01,1,adoption_domestic
1655591,2019-01-01,1,adoption_domestic
1656047,2019-01-01,1,adoption_domestic
1656088,2019-01-01,1,adoption_domestic
1656681,2019-01-01,1,adoption_domestic
1656839,2019-01-01,1,adoption_domestic
1657325,2019-01-01,1,adoption_domestic
1657889,2019-01-01,1,adoption_domestic
1659329,2019-01-01,1,adoption_domestic
1659981,2019-01-01,1,adoption_domestic
1661136,2019-01-01,1,adoption_domestic
1661589,2019-01-01,1,adoption_domestic
1662784,2019-01-01,1,adoption_domestic
1663239,2019-01-01,1,adoption_domestic
1663240,2019-01-01,1,adoption_domestic
1663645,2019-01-01,1,adoption_domestic
1664682,2019-01-01,1,adoption_domestic
1665081,2019-01-01,1,adoption_domestic
1666156,2019-01-01,1,adoption_domestic
1668738,2019-01-01,1,adoption_domestic
1668931,2019-01-01,1,adoption_domestic
1669393,2019-01-01,1,adoption_domestic
1669990,2019-01-01,1,adoption_domestic
1670601,2019-01-01,1,adoption_domestic
1671048,2019-01-01,1,adoption_domestic
1671520,2019-01-01,1,adoption_domestic
1671740,2019-01-01,1,adoption_domestic
1672587,2019-01-01,1,adoption_domestic
1672609,2019-01-01,1,adoption_domestic
1673255,2019-01-01,1,adoption_domestic
1673542,2019-01-01,1,adoption_domestic
1675928,2019-01-01,1,adoption_domestic
1676734,2019-01-01,1,adoption_domestic
1677913,2019-01-01,1,adoption_domestic
1678038,2019-01-01,1,adoption_domestic
1678740,2019-01-01,1,adoption_domestic
1679327,2019-01-01,1,adoption_domestic
1679420,2019-01-01,1,adoption_domestic
1681031,2019-01-01,1,adoption_domestic
1681459,2019-01-01,1,adoption_domestic
1681906,2019-01-01,1,adoption_domestic
1682405,2019-01-01,1,adoption_domestic
1682860,2019-01-01,1,adoption_domestic
1683300,2019-01-01,1,adoption_domestic
1683489,2019-01-01,1,adoption_domestic
1684093,2019-01-01,1,adoption_domestic
1685054,2019-01-01,1,adoption_domestic
1685212,2019-01-01,1,adoption_domestic
1685854,2019-01-01,1,adoption_domestic
1686150,2019-01-01,1,adoption_domestic
1687031,2019-01-01,1,adoption_domestic
1687202,2019-01-01,1,adoption_domestic
1687374,2019-01-01,1,adoption_domestic
1687605,2019-01-01,1,adoption_domestic
1687955,2019-01-01,1,adoption_domestic
1688149,2019-01-01,1,adoption_domestic
1688451,2019-01-01,1,adoption_domestic
1688957,2019-01-01,1,adoption_domestic
1689111,2019-01-01,1,adoption_domestic
1689417,2019-01-01,1,adoption_domestic
1690110,2019-01-01,1,adoption_domestic
1690255,2019-01-01,1,adoption_domestic
1690334,2019-01-01,1,adoption_domestic
1690577,2019-01-01,1,adoption_domestic
1691198,2019-01-01,1,adoption_domestic
1693368,2019-01-01,1,adoption_domestic
1693737,2019-01-01,1,adoption_domestic
1694649,2019-01-01,1,adoption_domestic
1695154,2019-01-01,1,adoption_domestic
1695924,2019-01-01,1,adoption_domestic
1696707,2019-01-01,1,adoption_domestic
1698685,2019-01-01,1,adoption_domestic
1699099,2019-01-01,1,adoption_domestic
1699462,2019-01-01,1,adoption_domestic
1700668,2019-01-01,1,adoption_domestic
1701638,2019-01-01,1,adoption_domestic
1702745,2019-01-01,1,adoption_domestic
1702746,2019-01-01,1,adoption_domestic
1702924,2019-01-01,1,adoption_domestic
1704459,2019-01-01,1,adoption_domestic
1705163,2019-01-01,1,adoption_domestic
1706060,2019-01-01,1,adoption_domestic
1706303,2019-01-01,1,adoption_domestic
1706403,2019-01-01,1,adoption_domestic
1707817,2019-01-01,1,adoption_domestic
1708131,2019-01-01,1,adoption_domestic
1709967,2019-01-01,1,adoption_domestic
1710261,2019-01-01,1,adoption_domestic
1710360,2019-01-01,1,adoption_domestic
1710765,2019-01-01,1,adoption_domestic
1710798,2019-01-01,1,adoption_domestic
1711142,2019-01-01,1,adoption_domestic
1713226,2019-01-01,1,adoption_domestic
1713393,2019-01-01,1,adoption_domestic
1714154,2019-01-01,1,adoption_domestic
1714679,2019-01-01,1,adoption_domestic
1715824,2019-01-01,1,adoption_domestic
1715846,2019-01-01,1,adoption_domestic
1716186,2019-01-01,1,adoption_domestic
1716187,2019-01-01,1,adoption_domestic
1716263,2019-01-01,1,adoption_domestic
1716602,2019-01-01,1,adoption_domestic
1718304,2019-01-01,1,adoption_domestic
1718322,2019-01-01,1,adoption_domestic
1718483,2019-01-01,1,adoption_domestic
1719195,2019-01-01,1,adoption_domestic
1719199,2019-01-01,1,adoption_domestic
1720474,2019-01-01,1,adoption_domestic
1720748,2019-01-01,1,adoption_domestic
1721373,2019-01-01,1,adoption_domestic
1721905,2019-01-01,1,adoption_domestic
1722194,2019-01-01,1,adoption_domestic
1723291,2019-01-01,1,adoption_domestic
1723306,2019-01-01,1,adoption_domestic
1724177,2019-01-01,1,adoption_domestic
1727196,2019-01-01,1,adoption_domestic
1728085,2019-01-01,1,adoption_domestic
1728339,2019-01-01,1,adoption_domestic
1729832,2019-01-01,1,adoption_domestic
1731044,2019-01-01,1,adoption_domestic
1731056,2019-01-01,1,adoption_domestic
1731627,2019-01-01,1,adoption_domestic
1732963,2019-01-01,1,adoption_domestic
1734103,2019-01-01,1,adoption_domestic
1735646,2019-01-01,1,adoption_domestic
1735733,2019-01-01,1,adoption_domestic
1736659,2019-01-01,1,adoption_domestic
1736862,2019-01-01,1,adoption_domestic
1739423,2019-01-01,1,adoption_domestic
1740040,2019-01-01,1,adoption_domestic
1740450,2019-01-01,1,adoption_domestic
1740849,2019-01-01,1,adoption_domestic
1741690,2019-01-01,1,adoption_domestic
1742373,2019-01-01,1,adoption_domestic
1742383,2019-01-01,1,adoption_domestic
1744707,2019-01-01,1,adoption_domestic
1744982,2019-01-01,1,adoption_domestic
1745511,2019-01-01,1,adoption_domestic
1745529,2019-01-01,1,adoption_domestic
1746406,2019-01-01,1,adoption_domestic
1748940,2019-01-01,1,adoption_domestic
1749360,2019-01-01,1,adoption_domestic
1749973,2019-01-01,1,adoption_domestic
1750019,2019-01-01,1,adoption_domestic
1751743,2019-01-01,1,adoption_domestic
1751874,2019-01-01,1,adoption_domestic
1752363,2019-01-01,1,adoption_domestic
1753233,2019-01-01,1,adoption_domestic
1754913,2019-01-01,1,adoption_domestic
1756271,2019-01-01,1,adoption_domestic
1757018,2019-01-01,1,adoption_domestic
1757925,2019-01-01,1,adoption_domestic
1757928,2019-01-01,1,adoption_domestic
1758292,2019-01-01,1,adoption_domestic
1758882,2019-01-01,1,adoption_domestic
1758901,2019-01-01,1,adoption_domestic
1760337,2019-01-01,1,adoption_domestic
5981,2020-01-01,1,adoption_domestic
8868,2020-01-01,1,adoption_domestic
38777,2020-01-01,1,adoption_domestic
837010,2020-01-01,1,adoption_domestic
875622,2020-01-01,1,adoption_domestic
896622,2020-01-01,1,adoption_domestic
903651,2020-01-01,1,adoption_domestic
1040896,2020-01-01,1,adoption_domestic
1045942,2020-01-01,1,adoption_domestic
1069183,2020-01-01,1,adoption_domestic
1082324,2020-01-01,1,adoption_domestic
1097864,2020-01-01,1,adoption_domestic
1121484,2020-01-01,1,adoption_domestic
1178727,2020-01-01,1,adoption_domestic
1312109,2020-01-01,1,adoption_domestic
1349436,2020-01-01,1,adoption_domestic
1403161,2020-01-01,1,adoption_domestic
1427925,2020-01-01,1,adoption_domestic
1515139,2020-01-01,1,adoption_domestic
1516887,2020-01-01,1,adoption_domestic
1520118,2020-01-01,1,adoption_domestic
1527531,2020-01-01,1,adoption_domestic
1528503,2020-01-01,1,adoption_domestic
1530219,2020-01-01,1,adoption_domestic
1532826,2020-01-01,1,adoption_domestic
1535929,2020-01-01,1,adoption_domestic
1536226,2020-01-01,1,adoption_domestic
1542830,2020-01-01,1,adoption_domestic
1543042,2020-01-01,1,adoption_domestic
1544629,2020-01-01,1,adoption_domestic
